2023-10-10 09:31:26-debug: %cImport%c: D:\CocosVersion\CocosCreator-v3.7.3-win-042810\resources\resources\3d\engine\editor\assets\default-terrainbackground: #aaff85; color: #000;color: #000;
2023-10-10 09:49:47-debug: start refresh asset from D:\cocos_work\games\SimulateCity\assets\res\material\standard-material-plane.mtl...
2023-10-10 09:49:47-debug: %cImport%c: D:\cocos_work\games\SimulateCity\assets\res\material\standard-material-plane.mtlbackground: #aaff85; color: #000;color: #000;
2023-10-10 09:49:47-debug: refresh asset D:\cocos_work\games\SimulateCity\assets\res\material success
2023-10-10 09:51:47-debug: start refresh asset from D:\cocos_work\games\SimulateCity\assets\src...
2023-10-10 09:51:47-debug: %cImport%c: D:\cocos_work\games\SimulateCity\assets\srcbackground: #aaff85; color: #000;color: #000;
2023-10-10 09:51:47-debug: refresh asset D:\cocos_work\games\SimulateCity\assets success
2023-10-10 09:51:55-debug: start refresh asset from D:\cocos_work\games\SimulateCity\assets\resources...
2023-10-10 09:51:55-debug: %cImport%c: D:\cocos_work\games\SimulateCity\assets\resourcesbackground: #aaff85; color: #000;color: #000;
2023-10-10 09:51:55-debug: refresh asset D:\cocos_work\games\SimulateCity\assets success
2023-10-10 09:52:08-debug: start refresh asset from D:\cocos_work\games\SimulateCity\assets\src\component...
2023-10-10 09:52:08-debug: %cImport%c: D:\cocos_work\games\SimulateCity\assets\src\componentbackground: #aaff85; color: #000;color: #000;
2023-10-10 09:52:08-debug: refresh asset D:\cocos_work\games\SimulateCity\assets\src success
2023-10-10 09:52:08-debug: %cImport%c: D:\cocos_work\games\SimulateCity\assets\srcbackground: #aaff85; color: #000;color: #000;
2023-10-10 09:52:34-debug: start refresh asset from D:\cocos_work\games\SimulateCity\assets\src\component\CameraControllerComp.ts...
2023-10-10 09:52:34-debug: %cImport%c: D:\cocos_work\games\SimulateCity\assets\src\component\CameraControllerComp.tsbackground: #aaff85; color: #000;color: #000;
2023-10-10 09:52:34-debug: refresh asset D:\cocos_work\games\SimulateCity\assets\src\component success
2023-10-10 09:52:34-debug: %cImport%c: D:\cocos_work\games\SimulateCity\assets\src\componentbackground: #aaff85; color: #000;color: #000;
2023-10-10 10:07:06-debug: refresh db internal success
2023-10-10 10:07:07-debug: asset-db:worker-effect-data-processing (215ms)
2023-10-10 10:07:07-debug: %cImport%c: D:\cocos_work\games\SimulateCity\assets\src\component\CameraControllerComp.tsbackground: #aaff85; color: #000;color: #000;
2023-10-10 10:07:07-debug: refresh db assets success
2023-10-10 10:07:07-debug: asset-db:refresh-all-database (324ms)
2023-10-10 10:07:08-debug: refresh db internal success
2023-10-10 10:07:08-debug: asset-db:worker-effect-data-processing (281ms)
2023-10-10 10:07:08-debug: refresh db assets success
2023-10-10 10:07:08-debug: asset-db:refresh-all-database (372ms)
2023-10-10 10:07:11-debug: start refresh asset from D:\cocos_work\games\SimulateCity\assets\scene.scene...
2023-10-10 10:07:11-debug: %cImport%c: D:\cocos_work\games\SimulateCity\assets\scene.scenebackground: #aaff85; color: #000;color: #000;
2023-10-10 10:07:11-debug: refresh asset D:\cocos_work\games\SimulateCity\assets success
2023-10-10 10:07:11-debug: refresh db internal success
